text,label
"quarter financial 2008 Efore swing last departure EUR cd, 000 versus net profit EUR 200, 000 corresponding flow financial 2007",-1
Konecranes Oyj kcr1v FH fall 5.5 percent 20.51 euro big fall June,-1
Konecranes Oyj kcr1v FH declivity 5. quintet percent 20. 51 euro big gloam June,-1
minority shareholder expect TeliaSonera retain bid sell share,0
nonage shareholder expect TeliaSonera keep on bid sell share,0
net sale financial year 2006 expect EUR20 m operating result EBIT expect loss announce,-1
final cut rate sale financial year 2006 expect EUR20 megabyte operating resolution EBIT expect loss announce,-1
operate loss total EUR 25mn compare profit EUR 63mn corresponding period 2005,-1
operate loss total EUR 25mn compare net income EUR 63mn corresponding period of time 2005,-1
production level agree producer long time ago fall consumption lead loss,-1
production storey agree manufacturer prospicient time agone fall consumption lead loss,-1
return investment roi 4.1 compare 43.8 half 2008,-1
return investment roi 4. i compare 43. octad one half 2008,-1
SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 2008 2:45 pm Company update year outlook estimate result remain loss year,-1
SSH COMMUNICATIONS SECURITY corporation stemma EXCHANGE RELEASE OCTOBER 14 2008 2: forty five post mortem Fellowship update year outlook appraisal result rest loss year,-1
sale result capital loss EUR5 m Solidium obtain Tikkurila share March 2010,-1
sale result capital red ink EUR5 megabyte Solidium obtain Tikkurila plowshare March 2010,-1
Group - s result taxis loss EUR 0.6 +0.6 million,0
Group -  s result taxis red ink EUR cipher. 6 + 0. hexad million,0
Group - s result taxis EUR -1.9 -3.0 million,-1
Group -  s result taxis EUR - ace. nine - 3. nought million,-1
Group sale period EUR 37.5 million EUR 48.2 million 1 9/2008 result taxis loss EUR -3.5 +1.2 million,-1
Group sales event catamenia EUR 37. v billion EUR 48. ii million 1 9 / 2008 termination taxis loss EUR - 3. five + 1. 2 million,-1
fair value investment property EUR 2 251.0 1 281.4 million,0
fair economic value investing prop EUR two 251. 0 1 281. tetrad million,0
total 16.5 mn passenger ship journey take place northern Baltic Sea 2007 slightly 16.5 mn 2006,-1
full 16. five mn passenger ship journeying choose place northern Baltic language Sea 2007 slightly sixteen. 5 mn 2006,-1
finnish media group Talentum issue profit warning,-1
finnish media group Talentum effect profit warning,-1
finnish shipping company Finnlines pretax loss total EUR 6.5 mn quarter 2009 compare profit EUR 0.3 mn quarter 2008,-1
finnish shipping company Finnlines pretax release total EUR 6. v mn quarter 2009 comparability profit EUR 0. troika mn quarter 2008,-1
Finland city Forssa say pay compensation food industry company HK Ruokatalo Atria lye leak tap water occur March 2008,-1
Finland city Forssa say pay compensation solid food industry party HK Ruokatalo Atria lye leak tap urine occur Master of architecture 2008,-1
Acando AB ACANB SS fall 8.9 percent 13.35 kronor low close Dec. 11,-1
Acando AB ACANB SS drop eight. nina from carolina pct thirteen. 35 kronor low pitched close Dec. 11,-1
accord shipping company Viking Line EU decision significant financial impact,0
accord shipping company Viking Argumentation EU decisiveness meaning financial impact,0
accord CEO Matti Perkonoja parent company HKScan company performance quarter 2010 remain clearly level corresponding period 2009,-1
pact CEO Matti Perkonoja parent company HKScan party performance quarter 2010 stay on clearly level corresponding period 2009,-1
point 2010 separate company name Palmberg Tekmanni Lemcon Forssan Betoni Suonenjoen Betonituote disappear,0
point 2010 separate companionship name Palmberg Tekmanni Lemcon Forssan Betoni Suonenjoen Betonituote go away,0
Cencorp net sale quarter estimate eur0.9 1 .2 m compare EUR4 .5 m quarter 2008,-1
Cencorp final sale after part estimate eur0. 9 1. 2 1000 compare EUR4. v m quarter 2008,-1
diluted earning share EPS stand EUR 0.25 versus EUR 0.42,-1
diluted earning contribution EPS stand EUR 0. 25 versus EUR cipher. 42,-1
earning share EPS amount loss EUR0 .05,-1
earning contribution EPS quantity exit EUR0. 05,-1
earning share EPS amount loss EUR0 .38,-1
gain part EPS amount loss EUR0. thirty eight,-1
earning share EPS amount loss EUR0 .06,-1
garner ploughshare EPS amount personnel casualty EUR0. 06,-1
earning share loss EUR0 .24,-1
make share loss EUR0. xxiv,-1
expense ratio 102.6 compare 92.9 corresponding period 2005,-1
expense proportion 102. 6 compare 92. nina from carolina corresponding full stop 2005,-1
finnish automation solution developer Cencorp Corporation OMX Helsinki CNC1V issue Thursday 18 September profit warning quarter 2008,-1
finnish mechanization solvent developer Cencorp Corporation OMX Helsinki CNC1V issue Th 18 Sep profits warning quarter 2008,-1
finnish automation solution developer Cencorp Corporation OMX Helsinki CNC1V report Thursday 6 November operate loss EUR1 .3 m net sale EUR11 .9 m period January September 2008,0
finnish automation solution developer Cencorp Corporation OMX Helsinki CNC1V reputation Th 6 Nov operate loss EUR1. troika m nett sale EUR11. 9 m period Jan September 2008,0
finnish communication electronic component supplier Scanfil Oyj Tuesday say sale half 2006 15 low period year ago,-1
finnish communicating electronic constituent supplier Scanfil Oyj Tues say sale half 2006 15 low stop class ago,-1
finnish forest industry group Stora Enso Oyj issue Thursday 20 March profit warning quarter 2008,-1
finnish forest manufacture group Stora Enso Oyj issue Thursday 20 March profit warning quarter 2008,-1
finnish home decoration art craft retailer Tiimari Plc OMX Helsinki TII1V report Monday 18 August operate loss EUR3 .3 m net sale EUR33 .9 m period January June 2008,0
finnish home medallion art guile retailer Tiimari Plc OMX Helsinki TII1V report Mon 18 August operate red EUR3. 3 m net sales event EUR33. ix thousand period January June 2008,0
finnish technology company Raute Corporation OMX Helsinki rutav issue Tuesday 23 September profit warning financial year 2008,-1
finnish technology troupe Raute Pot OMX Helsinki rutav issue Tues 23 September net warn financial class 2008,-1
say ` ` sale actively market,0
order ` ` cut rate sale actively market,0
Q1 2009 company operating loss total EUR 0.3 mn compare profit EUR 3.6 mn Q1 2008,-1
Q1 2009 caller engage personnel casualty total EUR nought. 3 mn comparison profit EUR leash. 6 mn Q1 2008,-1
reporting period EPS stand EUR0 .07 versus EUR0 .11,-1
reporting catamenia EPS stand EUR0. 07 versus EUR0. xi,-1
year 8.3 million passenger fly airline 4 percent 2007,-1
year 8. 3 million rider fly air hose four percentage 2007,-1
loss financial item total EUR 9.7 mn compare profit EUR 1.3 mn corresponding period 2008,-1
loss financial item total EUR ennead. vii north star state compare profit EUR 1. 3 mn gibe period 2008,-1
loss period total EUR 15.6 mn compare profit EUR 6.3 mn 2008,-1
loss period full EUR 15. 6 gopher state compare earnings EUR 6. 3 mn 2008,-1
Myllykoski paper plant Finland Germany revenue EUR286 m half 2010 operate loss EUR12 m Reuters say,-1
